収集日時,投稿日時,事業者,本文,判定
2026-06-26 22:27:25,2026-06-26 11:53:00,東京電力,#春日部市 停電発生の情報ですが現在の東電情報では見当たりません。ホームページなどで確認してくださいね。 x.com/kasukabe_newsc…,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:38:00,東京電力,新潟県、東電拠出1000億円の使途を公表 安全・防災対策に400億円 柏崎原発の再稼働で（産経新聞） news.yahoo.co.jp/articles/fb17e…,ポジティブ
2026-06-26 22:27:25,2026-06-26 12:20:00,東京電力,【東電拠出の1千億円】電気代補助の対象地域を拡大、小千谷・見附は全域に「安全・防災対策」に４００億円充当 niigata-nippo.co.jp/articles/-/857…,ポジティブ
2026-06-26 22:27:25,2026-06-26 10:55:00,東京電力,東電が原発再稼働で新潟に1000億寄付。県は300億を振興に。結局税金と電気代で回収するんだろ。経営者の無能意思決定に起業家が耐えてる x.com/i/status/20704…,ネガティブ
2026-06-26 22:27:25,2026-06-26 21:50:17,東京電力,返信先:@izatate新電力の電気料金は東電と同等か若干安いくらいです。新電力が契約している各々の発電事業者の場所、運営状況・設備の稼働状況等は不明です。新電力が公開していません。,ニュートラル
2026-06-26 22:27:25,2026-06-25 09:48:00,東京電力,君ら、、一回、東電OL殺人事件を題材とした「グロテスク」桐野夏生 を読んでみ？めっちゃ長編やけど、、 こんなしょーもない解釈とか吹っ飛ぶから、、 x.com/pryankgpto5833…,ネガティブ
2026-06-26 22:27:25,2026-06-26 11:08:00,東京電力,7月の電気・ガス料金が全国的に値下がりへ 東電は前の月より800円安・大手都市ガス4社すべてでも値下がり発表 政府補助金で負担軽減 #電気代 #ガス代 #光熱費 pic.x.com/V8pIu9XzFT,ポジティブ
2026-06-26 22:27:25,2026-06-26 11:23:00,東京電力,電線ショートしたかで火が出てて消防きてたわ 22:10頃復旧って出てるけど火を消して東電が電線チェックとかして問題なければだと思うけど 直さなきゃならもう少しかかりそうやろなぁ x.com/daichaso_jef/s…,ネガティブ
2026-06-26 22:27:25,2026-06-26 21:50:17,東京電力,"日経平均3,005円安・7万円割れの暴落日——含み損-21万円でも東電ナンピン継続、逆張り投資家の週末前決算 - 資産2,000万への航海図｜端くれ投資家の奮闘記 kensinhan.com/entry/2026/06/… #はてなブログ",ニュートラル
2026-06-26 22:27:25,2026-06-26 21:53:17,東京電力,6/26(金)東京プライム市場出来事ランキング Jディスプレイ NTT ソニーFG フジクラ SBG ブイキューブ JX金属 SB すかいらーく キオクシア 日産自動車 東電HD 古河電工 サンリオ 川崎重工業 村田製作所 トヨタ自動車 UT 住友電工 三菱UFJ,ニュートラル
2026-06-26 22:27:25,2026-06-26 22:18:17,東京電力,「東電の寄付額は前年度の発電量に応じて年70億〜115億円とし、東電側に原因がある場合は発電量がゼロの場合も年70億円を拠出する」 東京電力、原発再稼働で1000億円寄付 新潟県は振興に300億円配分 - 日本経済新聞 nikkei.com/article/DGXZQO…,ニュートラル
2026-06-26 22:27:25,2026-06-26 21:58:17,東京電力,松平耕一がタヒんでいたのを今日知った 今まで知らなかった 学館BOX518(日文研)に棲みつく牢名主のような奇人変人のイメージのままであった 晩年は東電の下請けで3・11関係の資料整理、2015年安保で国会前なだれ込み、在特カウンター、救援連絡センターの手伝いなんかもやってたって 自分が恥ずかしい,ネガティブ
2026-06-26 22:27:25,2026-06-26 11:50:00,東京電力,返信先:@yamanakanobodyこの人の「グロテスク」は本当に酷い本だった。 実在した事件や東電OLをモデルにして脚色して、うんと酷い女に仕立て上げて、殺された女性被害者の名誉をズタズタにしたんだよ... 実際の事件とは全く違う話に面白おかしく仕立て上げて。 人間のやることじゃないと思ったし大嫌いだよ、この人。,ネガティブ
2026-06-26 22:27:25,2026-06-26 21:49:17,東京電力,2017年6月26日 meglalala氏: 米海軍艦船ロナルドレーガンの乗員たちの福島原発事故損害賠償請求裁判 連邦巡回控訴裁判所/サンフランシスコは訴訟の継続を認める裁定をした。東電、GE、東芝、日立などに対して約１１００億円の損害賠償を請求している。注）一人当たり約３億円 ↓ pic.x.com/SLucDJISSE,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:00:00,東京電力,eMP直営高速SA150kW急速充電器の損益分岐を試算。売上は100%自社に入るが、設備1500万(8年償却)や東電高圧基本料等(日次固定費約1.7万)は全額自社負担。単価143円、電気代25円、実効60kW。 ▶︎損益分岐:約145kWh/日 ▶︎目安:30kWh×約5回(稼働2.4h) 高速インフラは便利になるか!? #EV #eMP,ニュートラル
2026-06-26 22:27:25,2026-06-26 12:00:00,東京電力,2011年3月、東電本社。 福島原発事故、直後の記者会見場。 ただ1人、立ち上がって聞いた男がいた。 「これメルトダウンじゃないんですか！？」 他の記者クラブは、下を向いてメモを取っていた。 あの瞬間、日本のメディアが何を選んだか。 @uesugitakashi #NoBorder #上杉隆 #311 pic.x.com/rwmdqm6kbt,ネガティブ
2026-06-26 22:27:25,2026-06-26 08:46:00,東京電力,安全だって言うなら、東電は次の原発お台場に建設すればって思う時ある(暴論) city.kashiwazaki.lg.jp/soshikiichiran… 柏崎刈羽原子力発電所からの送電線 新新潟幹線 •区間 柏崎刈羽原子力発電所から西群馬開閉所まで •亘長および鉄塔基数 約99キロメートル、214基 •工程 1981年10月着工、1984年11月竣工 x.com/nobunobunobune…,ニュートラル
2026-06-26 22:27:25,2026-06-26 12:26:00,東京電力,Q.28卒です。東京勤務率が高くて学歴フィルター無い・薄めな企業ってありますか🥲 A.ざっと思いつく限りだと... 農中情報システム 第一生命テクノクロス 三菱トラストシステム 第一生命テクノクロス 日本カストディ銀行 きらぼし銀行 TEPCOシステムズ ドコモCS NTTデータMSE NTTデータフロンティア,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:54:00,中部電力,中部電力ら、ガス配送効率化の実証開始 気象条件をくわえた需要予測とAIによるルート最適化を ... ift.tt/HSbOE89,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:50:00,中部電力,仕事中に気づいたんだが、中国電力以外の旧一電には同名の大学が存在する 北海道電力 北海道大学 東北電力 東北大学 東京電力 東京大学 中部電力 中部大学 北陸電力 北陸大学 関西電力 関西大学 四国電力 四国大学 九州電力 九州大学 沖縄電力 沖縄大学,ニュートラル
2026-06-26 22:27:25,2026-06-26 12:17:00,中部電力,返信先:@ChudenPowergridキャンペーン✨️ ありがとうございます😊 中部電力パワーグリッドの 「防災グッズ30点セット」🎒📻🧤✂️🔋🍞 とってもうれしいです🎁 災害への備えを見直すきっかけにしたいな🚨 みんなで盛り上がっていこー🎵 リポストで応援します📣💕✨,ポジティブ
2026-06-26 22:27:25,2026-06-26 12:29:00,中部電力,返信先:@koho_mie伊賀市古山地区の電線が、県所有の山の地滑りによる倒木で今日6/26の6:30pm頃に切断され、以降停電が続いております。中部電力は県庁に連絡を試みてられますが連絡がつかない状態との事。復旧目処が立たない中、多くの人々が困ってます。至急助けて下さい。,ネガティブ
2026-06-26 22:27:25,2026-06-26 12:24:00,中部電力,返信先:@ChudenPowergrid定期的に防災リュックの見直しや防災マップの確認などをして心がけていますが、 実際に災害が起きた時にスムーズに行動ができるかとなると心配なことが沢山ありますよね💦 いざと言う時の備えとして中部電力さんからの防災グッズを備えておきたいです💪,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:03:00,中部電力,本日10時12分停電❗️にて中部電力加茂郡富加町・関市・美濃市・山県市やとな。トイレ入っとる最中で大変やったぞ👽️一台一台確認し金型や機械壊確認と原点復帰。そしてようやく17時に最終稼働完了と事務員方と段取りや兄と話しを。夕方予約理容院へ素敵カット。 「時は今 どうするケンム 中部電力」🎌,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:12:00,中部電力,"💰6月配当金 🥇三菱HCキャピタル 15600円 🥈全国保証 9000円 🥉みずほリース 7800円 みずほFG 7250円 NF J-REIT 5214円 岡電力 4500円 ソフトバンク 4300円 アステラス製薬 3900円 中部電力 3500円 本田技研 3500円 その他多数 6月配当金合計：85,897円 #配当金 #高配当株 #NISA",ニュートラル
2026-06-26 22:27:25,2026-06-26 11:55:00,中部電力,そういえば中電の株四分の一持ってるって言ってたおじいさんどういう意味だったんだろう？浮動株ってこと？,ニュートラル
2026-06-26 22:27:25,2026-06-26 07:46:00,中部電力,追加 中電⭕️→GD ホルムズ海峡⭕️→AI面接 smfl❌ 4勝1敗。smbcグループ俺のこと嫌いなの？ x.com/bodasenylfu/st…,ネガティブ
2026-06-26 22:27:25,2026-06-26 12:12:00,中部電力,E235系のB31編成は来週にも三鷹に来そうだけど、 しばらくはATS-Pの確認とか乗務員訓練かな。 最近のJR東の改造車とか新造車はなかなか営業運転に入らない印象。 そういえば「中電病」ってその後解決したのかな？,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:04:00,中部電力,返信先:@azashi中電とか市役所あたりに通勤してる人って今どうしてるんじゃろ？とか考えたらそっち通ったほうがええやん…となりますね。本当は十日市町あたりがもっと栄えればいいと思うんだけどなんか栄えないんだよねあのへん,ネガティブ
2026-06-26 22:27:25,2026-06-26 12:07:00,中部電力,１７時より停電 ２８日ごろ復旧予定らしいが 困るんですけど！！！(切実 野菜保冷庫が〜 真空冷蔵が〜 コンプレッサーが〜 が、しかし しょーがない 中電さんはじめ、関係各所頑張ってくださっている わいも、ビニールハウス上から見守るしかない また明日 風だけでもありませんよーに,ネガティブ
2026-06-26 22:27:25,2026-06-26 10:49:00,北陸電力,北陸電力は地元では ほくでん なんだけど全国的にには ほくでん は北海道電力なので りくでん と呼ばれているらしく じゃあ東北電力は とうでん も ほくでん も取られていてどうなってるのか,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:50:00,北陸電力,仕事中に気づいたんだが、中国電力以外の旧一電には同名の大学が存在する 北海道電力 北海道大学 東北電力 東北大学 東京電力 東京大学 中部電力 中部大学 北陸電力 北陸大学 関西電力 関西大学 四国電力 四国大学 九州電力 九州大学 沖縄電力 沖縄大学,ニュートラル
2026-06-26 22:27:25,2026-06-26 22:27:32,北陸電力,福井県福井市の武周湖を訪問。 大味川上流に築かれた北陸電力の発電用アースダムで、堤高20.3m・堤頂長91.5m。1920年に築造されました。 江戸時代の山津波によって生まれた天然の堰き止め湖をもとに堤体を嵩上げした歴史を持ちます。 合計963基目、#福井県 #武周湖 にチェックイン！ pic.x.com/8zgwMa3V4g,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:36:00,関西電力,ラサ商事・トーカロ・石原産業・明電舎・川崎重工・関西電力・九州電力・北海道電力から配当金💰 これでギリギリクレカ支払える！！！！！！,ポジティブ
2026-06-26 22:27:25,2026-06-26 21:49:15,関西電力,返信先:@GrwaNnKqMn5nG68関西電力はやばいですよ！ガバナンスもなく30年は遅れています！ニデックより、この松本はタチが悪い,ネガティブ
2026-06-26 22:27:25,2026-06-26 22:03:15,関西電力,朝、事務所行ったら あんた、5時半か六時頃に停電して全然電気つかへんねん。 近所も停電してるんやろか… 関西電力何してんねんやろ… 事務所のメインブレーカーが落ちてました😂,ネガティブ
2026-06-26 22:27:25,2026-06-26 21:42:15,関西電力,京大から大阪ガスや関西電力は上澄みのハズだぞ。 京大経済の一部の就職ゼミを除けば、日本生命や三井住友銀行のオープンに採用されれば相当いい方じゃない。 x.com/nareit_sreit/s…,ネガティブ
2026-06-26 22:27:25,2026-06-26 11:31:00,関西電力,🐠本日の投資🐠 関西電力 × 1 古河機械金属 × 1 GA technologies × 1 PFは+0.06%⤴️ なんとか耐えた……今週もお疲れ様でした！！明日の予定なくなったからおやつをたくさん買ってきた✨,ポジティブ
2026-06-26 22:27:25,2026-06-26 22:30:15,関西電力,今日の #S株 #コツコツ投資 IHI SBI KDDI 伊藤忠 横河ブ MS&AD 関西電力 東京海上 オリックス 第一ライフ 日経平均−4.15% myPF＋0.46% 来週も疲れそうですが、ひとまずはお疲れさまでした✨️,ポジティブ
2026-06-26 22:27:25,2026-06-26 11:22:00,関西電力,夕飯作ってる間に近くで落雷があって我が家も停電して、踏み台出してスマホライトで照らしながらブレーカーを戻した。夕食後に関西電力送配電のサイトを見ると、姫路市の落雷の記録はあるのだが停電や瞬時電圧低下の一覧には載ってない…。なんでや。,ネガティブ
2026-06-26 22:27:25,2026-06-26 11:50:00,関西電力,仕事中に気づいたんだが、中国電力以外の旧一電には同名の大学が存在する 北海道電力 北海道大学 東北電力 東北大学 東京電力 東京大学 中部電力 中部大学 北陸電力 北陸大学 関西電力 関西大学 四国電力 四国大学 九州電力 九州大学 沖縄電力 沖縄大学,ニュートラル
2026-06-26 22:27:25,2026-06-26 22:09:15,関西電力,【関西電力】使用済み核燃料どう処分する？株主から質問相次ぐ…「一企業で対応できるような話ではない」 でも 使用済み核燃料を発生させる原発の稼働は 一企業で対応できると判断したのね😩 ７基も稼働させてる関電😱 newsdig.tbs.co.jp/articles/mbs/2…,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:20:00,関西電力,黒部ダムで観光放水始まる 圧巻のアーチ、富山（共同通信） #Yahooニュース news.yahoo.co.jp/articles/1de97… ＞ダムを管理する関西電力によると、放水は夏場に水位が下がる下流の黒部川の景観を保つのが目的。ダムの運用を開始した1961年から毎年行われてきた。,ポジティブ
2026-06-26 22:27:25,2026-06-26 12:05:00,関西電力,【10秒で読める！寄り道トリビア🎒】Trip.13 日本三大夜景のひとつ、神戸の夜景✨ 「1000万ドルの夜景」というロマンチックな呼び名… ただの例え話だと思っていませんか？ 実は1950年代、関西電力が本気で電球の数を数えて電気代を計算した結果、 pic.x.com/VTumpNJAqW,ポジティブ
2026-06-26 22:27:25,2026-06-26 12:19:00,関西電力,IRR20%の熱狂を冷徹に狩る。関西電力(9503)原発マネーが独占する送電インフラの頂点 ～系統用蓄電池ブームの虚実と関西電力の深謀遠慮。官製ボーナス期の終焉を生き抜く「グリッド覇権」の裏面収益ロジック～ ブログを更新しました📄🖊️📈- goldeneggs-investment’s diary goldeneggs-investment.hatenablog.jp/entry/2026/06/…,ネガティブ
2026-06-26 22:27:25,2026-06-26 22:07:47,関西電力,返信先:@kiss_me3150関西で停電してるとこ少ない中 関電の停電情報に近いとこ載ってたわw ここはすぐ復旧したからまだ良かったけたど😊,ポジティブ
2026-06-26 22:27:25,2026-06-26 22:23:47,関西電力,関電不動産開発 松田元太のHave a Nice Friday radiko.jp/r_seasons/1003… バックミュージックが、むぅぴぃだ！ 元ちゃんしっかりしてるのよ！ ご相談者さんも勇気もらえたと思うよ😊,ポジティブ
2026-06-26 22:27:25,2026-06-26 11:41:00,関西電力,金曜日の元ちゃん💙 周りと比べる必要はまったくないね☺️ 関電不動産開発 松田元太のHave a Nice Friday FM大阪 2026/6/26(金) 07:50-07:52 radiko.jp/share/?t=20260… #松田元太 #Travis Japan #げんラジ,ポジティブ
2026-06-26 22:27:25,2026-06-26 11:01:00,関西電力,疲れた〜 でも元太くん言葉があったから 頑張れた！ありがとう！ 関電不動産開発 松田元太のHave a Nice Friday FM大阪 2026/6/26(金) 07:50-07:52 radiko.jp/share/?t=20260… #松田元太 #Travis Japan #げんラジ,ポジティブ
2026-06-26 22:27:25,2026-06-26 12:29:00,関西電力,返信先:@taka75562597開発と自然保護の両立を図っていくことがよほど建設的だと考えます 下の廊下を関電が保守しているように、JR東海にも南アルプスの自然保護の責を担っていただき、保護活動に繋げる方がよほど有意義かと考えます 例えば南アルプスだけだはないですが鹿の食害による植生の被害が広がってますので,ポジティブ
2026-06-26 22:27:25,2026-06-26 11:07:00,中国電力,返信先:@hashimoto_loヤッパリ 中国電力か〜！！！,ニュートラル
2026-06-26 22:27:25,2026-06-26 10:56:00,中国電力,【卓球】「デンソー 前期日本卓球リーグ福島大会」は3日目までが終了。男子1部は協和キリン、女子1部は中国電力ライシスが暫定首位 – 卓球王国 world-tt.com/blog/news/arch… #卓球 #takkyu,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:50:00,中国電力,仕事中に気づいたんだが、中国電力以外の旧一電には同名の大学が存在する 北海道電力 北海道大学 東北電力 東北大学 東京電力 東京大学 中部電力 中部大学 北陸電力 北陸大学 関西電力 関西大学 四国電力 四国大学 九州電力 九州大学 沖縄電力 沖縄大学,ニュートラル
2026-06-26 22:27:25,2026-06-26 21:53:33,中国電力,高梁川水系 成羽川 中国電力 田原ダム 2026/6/26 21:00現在 全流入量(欠測？)・全放流量333.00㎥/s こちらは発電放流で大量に吐ける新成羽川と違い、使用水量が小さいのでしばらくゲート放流を継続中。 pic.x.com/uqgb5fARnf,ニュートラル
2026-06-26 22:27:25,2026-06-26 12:09:00,中国電力,私もゴミ中国電力を旧NISAで買って最後の最後まで飼い殺し 特定に戻ると被害が確定する関係でガッツリ損切りしたけど2度と電力には関わらないと強く思った 任天堂を切るとか基本的な考えが間違ってるし気持ちが浅すぎる 全損までいけ 今のNISA成長枠銘柄は心中するつもりの銘柄しかない,ネガティブ
2026-06-26 22:27:25,2026-06-26 11:54:00,中国電力,NISAで任天堂を買うのはどうかとは思うが 任天堂をNISA損切りとはどういう事なの？ 配当出るだろ 会社に何も不安無いだろ 何で切るのよ ゴミ中国電力買って株価半値まで行って無配 復配しても寸志程度 もうこの業界自体もゴミだなとか未練が無くなるまで付き合えよ 切るの早過ぎ 数年耐えろ,ネガティブ
2026-06-26 22:27:25,2026-06-26 21:46:33,中国電力,高梁川水系 成羽川 中国電力 新成羽川ダム 2026/6/26 21:00現在 全流入量343.00㎥/s・全放流量297.00㎥/s 操作規則をよく知らないが、昼にカメラ見た時は最左岸のクレスト1門のみをフリーフロー状態で操作中だった(スクショ忘れ)。 今回出水の流入ピークは昨日正午ごろの600㎥/s程度だった様子。 pic.x.com/dL5w3vp4Nc,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:55:00,中国電力,そういえば中電の株四分の一持ってるって言ってたおじいさんどういう意味だったんだろう？浮動株ってこと？,ニュートラル
2026-06-26 22:27:25,2026-06-26 07:46:00,中国電力,追加 中電⭕️→GD ホルムズ海峡⭕️→AI面接 smfl❌ 4勝1敗。smbcグループ俺のこと嫌いなの？ x.com/bodasenylfu/st…,ネガティブ
2026-06-26 22:27:25,2026-06-26 12:12:00,中国電力,E235系のB31編成は来週にも三鷹に来そうだけど、 しばらくはATS-Pの確認とか乗務員訓練かな。 最近のJR東の改造車とか新造車はなかなか営業運転に入らない印象。 そういえば「中電病」ってその後解決したのかな？,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:04:00,中国電力,返信先:@azashi中電とか市役所あたりに通勤してる人って今どうしてるんじゃろ？とか考えたらそっち通ったほうがええやん…となりますね。本当は十日市町あたりがもっと栄えればいいと思うんだけどなんか栄えないんだよねあのへん,ネガティブ
2026-06-26 22:27:25,2026-06-26 12:07:00,中国電力,１７時より停電 ２８日ごろ復旧予定らしいが 困るんですけど！！！(切実 野菜保冷庫が〜 真空冷蔵が〜 コンプレッサーが〜 が、しかし しょーがない 中電さんはじめ、関係各所頑張ってくださっている わいも、ビニールハウス上から見守るしかない また明日 風だけでもありませんよーに,ネガティブ
2026-06-26 22:27:25,2026-06-26 11:50:00,四国電力,仕事中に気づいたんだが、中国電力以外の旧一電には同名の大学が存在する 北海道電力 北海道大学 東北電力 東北大学 東京電力 東京大学 中部電力 中部大学 北陸電力 北陸大学 関西電力 関西大学 四国電力 四国大学 九州電力 九州大学 沖縄電力 沖縄大学,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:36:00,九州電力,ラサ商事・トーカロ・石原産業・明電舎・川崎重工・関西電力・九州電力・北海道電力から配当金💰 これでギリギリクレカ支払える！！！！！！,ポジティブ
2026-06-26 22:27:25,2026-06-25 03:31:00,九州電力,わざとやろ 九州電力責任とって 役員全員辞任ですね 【速報】九電社長、九州ほぼ全域の顧客情報紛失謝罪 x.com/47news_officia…,ネガティブ
2026-06-26 22:27:25,2026-06-26 22:11:35,九州電力,痛いニュース(ﾉ∀`):九州電力社長 「九州のほぼ全域の顧客情報を保存した記憶媒体を紛失した」 itainews.com/archives/20641…,ネガティブ
2026-06-26 22:27:25,2026-06-26 11:07:00,九州電力,【更新通知】九州電力社長 「九州のほぼ全域の顧客情報を保存した記憶媒体を紛失した」 #九州電力 #顧客情報 itainews.com/archives/20641…,ネガティブ
2026-06-26 22:27:25,2026-06-26 10:42:00,九州電力,返信先:@sirozukuri九州電力はTSMCができるってニュース見てすぐ買ったのが865円 今が1664円だからほぼダブルバガー 北電も再現してくれるんじゃないかと期待してます,ポジティブ
2026-06-26 22:27:25,2026-06-26 22:12:35,九州電力,【損益プラス銘柄（2/2）】 （つづき） 2503 キリンHD ++ 8593 三菱HCC + 5019 出光興産 + 9508 九州電力 + 7272 ヤマハ発動機 + 9201 JAL o → + 9021 JR西 o 以上の17銘柄（前日同）,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:50:00,九州電力,仕事中に気づいたんだが、中国電力以外の旧一電には同名の大学が存在する 北海道電力 北海道大学 東北電力 東北大学 東京電力 東京大学 中部電力 中部大学 北陸電力 北陸大学 関西電力 関西大学 四国電力 四国大学 九州電力 九州大学 沖縄電力 沖縄大学,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:12:00,九州電力,やる事やらずに個人情報保護法改正って順番おかしいよな。 流出させます！って政府が言ってるようなもんやで。 しかも流出したなんて報告すらしなくなるやろ。 1まず、今起きている漏洩や不正（九州電力やauなど）の責任を徹底的に追及し、既存の法律でやれる限界まで企業を厳しく処罰する。,ネガティブ
2026-06-26 22:27:25,2026-06-26 11:09:00,九州電力,＞九州電力によると、西山勝社長は25日の株主総会で、子会社が九州のほぼ全域の顧客情報を保存した記憶媒体を紛失した問題などを謝罪した 8年かけてスパイ防止法すら通さなかったアベが悪い。 というかこういうのは、 1兆円単位の懲罰的損害賠償を請求すべき。 九州電力の客を3か月無料にするとか。,ネガティブ
2026-06-26 22:27:25,2026-06-26 22:12:35,九州電力,【値を上げた銘柄（2/2）】 （つづき） 9201 JAL ++ 9508 九州電力 ++ 9434 ソフトバンク 7261 マツダ ++ 7182 ゆうちょ銀行 8593 三菱HCC ++ 8306 三菱UFJ + 9432 NTT 6741 日信号 + 5411 JFE 以上の20銘柄,ニュートラル
2026-06-26 22:27:25,2026-06-26 22:10:35,九州電力,九電不動産株式会社 第69期決算公告 福岡県福岡市中央区 九州電力(証券コード: 9508) の関連会社 売上高：121億3200万円(前期比▲14.73%) 純利益：6億3800万円(前期比▲27.0%) 総資産：694億6200万円(前期比+18.11%) catr.jp/companies/914b…,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:43:00,九州電力,セキュリティに関するニュースが立て続けに流れている。AUの不正アクセス騒ぎ、九州電力の子会社は顧客情報が保存されたSSDを紛失し、自衛隊はマルウェア入りのUSBを1年使っていたことが発覚… 現在水星は留の状態。水星の留や逆行の際はネジを締め直さなくてはならない部分が顕になりやすい。 pic.x.com/H3NdJ0O708,ネガティブ
2026-06-26 22:27:25,2026-06-26 12:09:00,九州電力,返信先:@yabituワイの情報も抜かれてます 2億で九電と示談したいですw,ニュートラル
2026-06-26 22:27:25,2026-06-26 11:41:00,九州電力,九電の件以降、作ってないJCBカードの今月の明細と、なんかの偽物メール来たけど漏れてるよな,ネガティブ
2026-06-26 22:27:25,2026-06-26 21:39:03,九州電力,ねぇ‼️ ☞【速報】九電社長、九州ほぼ全域の顧客情報紛失謝罪 #47NEWS 47news.jp/14523980.html @47news_officialより,ネガティブ
2026-06-26 22:27:25,2026-06-26 12:34:00,九州電力,【速報】九電社長、九州ほぼ全域の顧客情報紛失謝罪 #47NEWS 47news.jp/14523980.html @47news_officialより なんで紛失しちゃったの？,ネガティブ
2026-06-26 22:27:25,2026-06-26 10:51:00,九州電力,電気代かかってないなら普通不動産の人にゆうよね！ まじで無駄金やったわ！ 九電も返金対応無しやし。 引越しの時はきおつけたがいい！ オンラインの申し込みで色々入力時に今のところをいつまで使うかとか入力した覚えあるのに解約できてないで 半年間ずーと人の電気代払ってたわ！ 原辰徳,ネガティブ
2026-06-26 22:27:25,2026-06-26 11:43:00,九州電力,返信先:@himuroReborn398他1人そう言えばなんか 九電から保険書類来ていたけど 20年以上経過した住宅に向けて🏘️ 住宅付属の家電の修理保険ってやつ。部品ある場合に限るって 20年も経ってたら 部品は無くてお断りするメーカーが殆どじゃないん？ できないのをわかってて 保険料取ろうとしてるって どうよ？ モラル低下してるよ,ネガティブ
2026-06-26 22:27:25,2026-06-26 21:43:49,オクトパスエナジー,"【PR】オクトパスエナジーのご紹介です。なんと、信頼できるサービスなのに違約金・縛りが一切なし！さらにご紹介で8,000円分のボーナスがお得に受け取れます✨今すぐ安心して始めませんか？ octopusenergy.co.jp/friend/crisp-b…",ポジティブ
2026-06-26 22:27:25,2026-06-26 12:18:00,オクトパスエナジー,"PR🎁⚡ 【最大15,000円相当お得！】新電力サービスのオクトパスエナジー モッピーから入ると 【8,000円】報酬がもらえる ボーナスとして、紹介リンクから入ると 【2,000円】ゲット🎁※詳細は要確認 ▼コード▼ wkExe11c ポイント交換のしやすさも含めて優秀",ポジティブ
2026-06-26 22:27:25,2026-06-26 11:20:00,オクトパスエナジー,家計管理を頑張ってるパパ・ママへ！👨‍👩‍👧 オクトパスエナジーが家計の味方になります✨ 紹介URL：octopusenergy.co.jp/friend/plush-s… 電気料金が8000円割引になるので助かる💰 電気代を見直しておむつ代を作っちゃおう🌈 pic.x.com/fy7fX87Lp0,ポジティブ
2026-06-26 22:27:25,2026-06-26 11:49:00,オクトパスエナジー,"【⚡電気代が気になるあなたへ⚡】 🔥電気代がどんどん高くなってる今 💦家計への負担が増え続けてます… でもオクトパスエナジーなら🉐 新規契約で【8,000円割引】 ✅郵便番号を入れるだけで簡単に予想料金もわかります👇 こちらからチェック👉 bit.ly/4mHqHbj #PR pic.x.com/DR4Npg1zOv",ニュートラル
2026-06-26 22:27:25,2026-06-26 11:45:00,オクトパスエナジー,オクトパスエナジー紹介コード、割引クーポン 2回目の請求金額からお互い8000円が割引されます 違約金も契約縛りも一切ありません 電力会社の中でも最安クラスなので、一度料金シミュレーションだけでも試してみてください #電気代 #節電 #ポイ活 #固定費削減 octopusenergy.co.jp/friend/rotund-…,ニュートラル
2026-06-26 22:27:25,2026-06-26 12:06:00,オクトパスエナジー,"オクトパスエナジー 特典やキャンペーンが沢山🎁 電気代が安く電力会社のオススメ‼️ 6月は482円💰 ⬇️紹介割引⬇️ octopusenergy.co.jp/friend/green-b… looopでんき,楽天でんき,東京ガス,ソフトバンクでんき,東京電力,タダ電等切替時に紹介利用で8000円割引付与🈹 ⬇️Instagramタイアップ⬇️ instagram.com/p/DMxIhg7TA65/… pic.x.com/CW9vAbmRTw",ポジティブ
2026-06-26 22:27:25,2026-06-26 12:06:00,Looopでんき,"オクトパスエナジー 特典やキャンペーンが沢山🎁 電気代が安く電力会社のオススメ‼️ 6月は482円💰 ⬇️紹介割引⬇️ octopusenergy.co.jp/friend/green-b… looopでんき,楽天でんき,東京ガス,ソフトバンクでんき,東京電力,タダ電等切替時に紹介利用で8000円割引付与🈹 ⬇️Instagramタイアップ⬇️ instagram.com/p/DMxIhg7TA65/… pic.x.com/CW9vAbmRTw",ポジティブ
2026-06-27 01:32:06,2026-06-27 01:29:39,北海道電力,最近ニコニコで北海道電力のアニメ流れてくるけど絵も声優もクオリティ高くてク☆入り対策が徹底されている,ポジティブ
2026-06-27 01:32:06,2026-06-26 12:36:00,北海道電力,坂本さん北電職員すぎるAG@AG_emn12:36,ネガティブ
2026-06-27 01:32:06,2026-06-26 13:47:00,北海道電力,#10周年記念感謝祭石川公演 （略） お待たせしました。 本多の森北電ホール 【撮影可能曲:きっと、ミラクル】 みさ🎀 推しカメラ 何回か心臓が破裂して死にました👀 #園木美紗 #みさにその気 #ほくりくアイドル部 vt.tiktok.com/ZSCMYpbbd/,ネガティブ
