収集日時,投稿日時,事業者,本文,判定
2026-09-19 15:03:49,2026-09-18 15:00:00,東京電力,福島原発事故後、米空母USSロナルド・レーガンの乗組員らは「トモダチ作戦」で被曝したとして、2012年に東京電力を米国で提訴。健康被害などを理由に巨額の賠償を求めた。 ChatGPTより。 x.com/japan_nobunaga…,ネガティブ
2026-09-19 15:03:49,2026-09-19 14:52:42,東京電力,BDSPのチケ発と舞台挨拶が被っててめちゃ焦ったけど上映中と被らなかっただけでもマシだったか クレカ全部停止してるので登録し直しで3分のタイムロスしたw メインクレカ3枚停止すると不便で午前中は東京電力にも止まりましたぁ！と電話したw,ネガティブ
2026-09-19 15:03:49,2026-09-19 03:50:00,東京電力,電力株 全ての銘柄を持って居たが 東京電力 関西 北海道 九州 など主要銘柄だけ残して売却 …昨日は叩き売られたが …関西電力 含み益９万円 など 持ち株全て プラス…この株価だと暴落など よほど売られない限りマイナスに成らないと思う😁,ネガティブ
2026-09-19 15:03:49,2026-09-19 03:32:00,東京電力,原発から出る使用済み核燃料 青森・むつ市の中間貯蔵施設へ搬出意向をむつ市側に伝える 関西電力(読売テレビ) #Yahooニュース news.yahoo.co.jp/articles/45858… 東京電力などを通じてむつ市側に伝えました。,ニュートラル
2026-09-19 15:03:49,2026-09-19 04:31:00,東京電力,しかし、中部電力、検察と兵庫県警は一旦解体解雇して全員採用試験からやり直すべきなんだが、肝心の採用する試験官がいない。電力会社は、東京電力、関西電力以外がやればいいかもだけど、検察と警察組織は難しい。裁判所、検察、警察はどうせグルだろうし。,ネガティブ
2026-09-19 15:03:49,2026-09-18 13:17:00,東京電力,東京電力ホールディングスの平均年収は有価証券報告書ベースで約860万円です。 東京電力ホールディングスにおける取締役1人あたりの報酬総額は、直近の2026年3月期時点で約2700万円となっています。 x.com/mattariver2/st…,ニュートラル
2026-09-19 15:03:49,2026-09-19 14:32:42,東京電力,[共同通信] 14:32 掲載 福島原発内を鮮やかに3D画像化 デブリ回収工法の検討に活用 東京電力は、炉心溶融（メルトダウン）した福島第1原発3号機の原子炉格納容器内を超小型ドローンで撮影し... news.jp/i/147391450790…,ニュートラル
2026-09-19 15:03:49,2026-09-19 03:56:00,東京電力,電力会社を東京電力へ乗り換えた。夏の電気代が異常に高くてウチの電気プランを変更しないといけないと気づいた！ 市場連動リスクを回避しなければ秋冬が本気でヤバくなりそう！ギリギリのタイミングで気づけて良かったと思うことにする。 従量電灯Bが1番安心😌,ポジティブ
2026-09-19 15:03:49,2026-09-18 12:59:00,東京電力,【内堀知事テンプレ】 「大変遺憾に受け止めております。県としては引き続き、国と東京電力に正しい情報発信と丁寧な説明を求めて参ります」 で、国が本気で動き出したらこの有り様とは？ #知事も風評加害者と戦え x.com/47news_officia…,ネガティブ
2026-09-19 15:03:49,2026-09-19 01:36:00,東京電力,返信先:@sameboatsolarisまず、売主様に現況の事実共有を行い、ハウスクリーニング提案をします。 電気は一旦業者で契約し、室内の電気がつくか確認予定です。電気つかないなら東京電力にお問い合わせしてもらいます。 なお、問答無用で契約不適合責任免責で販売します。,ニュートラル
2026-09-19 15:03:49,2026-09-19 04:14:00,東京電力,"本っっ当に大事だから1億回でも言います 2026年に、最速で「1800万」を作りたいなら。 サンリオ (8136)→ 1,310円は必ず購入 ユニチカ （3103） → 1,675円は必ず購入 東京電力（9501）→ 568円は必ず購入 日本製鉄（5401） →705円は必ず購入",ポジティブ
2026-09-19 15:03:49,2026-09-17 12:57:00,東京電力,復興大臣の就任おめでとうございます🎊 民主党政権時の原発事故で 政府や東京電力は公式には「メルトダウン（炉心溶融）」という言葉を明確に使うことを避けていた 直ちに健康被害はない By枝野幸男 お前らは日頃常々に積極的な嘘つきなんですよ！ x.com/hosono_54/stat…,ポジティブ
2026-09-19 15:03:49,2026-09-19 02:07:00,東京電力,2011年の東日本大震災・福島第一原発事故で「脱原発依存」を表明した菅政権、その調会長である細野豪志政がフジテレビ番組で「自民党がもう少し厳しい政策を採っていれば東京電力福島第1原発事故は変わっていたかもしれない」と、この元環境相兼原発事故担当相は自分たちの責任は棚に上げて、自民党を,ネガティブ
2026-09-19 15:03:49,2026-09-19 01:59:00,東京電力,■核発電所を「廃炉」しながら次を「建て替え」「原発リプレース」ってバカなのか？ 【原発のない未来】(東京新聞)/《今なお事故収束には遠い東京電力福島第一原発事故は、周辺地域に深刻な影響をもたらし、私たちにも原発に依存し続けていてよいのか課題を突きつけました。事故現場や被災地の状況…》,ネガティブ
2026-09-19 15:03:49,2026-09-19 01:25:00,東京電力,JALガス（東京電力エナジーパートナー）から初回のガス料金の請求書が届きました。 JALカード決済申込してたのになんで？と思ってGeminiに聞いたら「切り替え初月の請求はクレジットカードの登録手続きが間に合わず、振込用紙（紙の請求書）が自動送付されるケースが非常に多いため」とのことでした。,ニュートラル
2026-09-19 15:03:49,2026-09-16 16:02:00,東京電力,インドネシア・シドアルジョの泥火山災害におけるガス会社ラピンド社と、東日本大震災における東京電力と、大規模災害における企業の責任や対応について通じるところが多々あり、政財界の癒着や既得権益に対して社会がどう向き合うべきか、あらためて考えさせられます。 x.com/asiandocs_toky…,ニュートラル
2026-09-19 15:03:49,2026-09-19 04:00:00,東京電力,#日本発海洋汚染記念日20230824 東京電力が福島第一原発の放射性物資で核汚染した水をALPSで処理したものを太平洋に放出している 魚を大事に食べてきた日本人が日本人でなくなった日 東京電力による歴史的大悪業 岸田・石破・高市内閣による歴史的大悪政 #3年27日目 #放射性廃棄物の海洋投棄を止めよう,ネガティブ
2026-09-19 15:03:49,2026-09-19 14:20:42,東京電力,返信先:@omona_sub2おもちゃんお疲れ様でございます🤗 今日ね、「東京電力からの委託で株式会社◯◯ですけどブレーカーの点検の件で連絡しました」って電話がかかってきてね、◯日の◯時にって予約を取ったんだけど、ネットで調べたら詐欺の会社だって分かったのでキャンセルしました。 おもちゃんも気をつけてね😨,ネガティブ
2026-09-19 15:03:49,2026-09-19 02:47:00,東京電力,原発30キロ圏内の除排雪支援に交付金創設 新潟県9月補正予算案 2026年9月19日 11時15分 東京電力柏崎刈羽原発から半径30キロ圏内にある9市町村の除排雪体制を支援するため、新潟県は東電から拠出される総額1千億円規模の資金を財源に交付金を創設する。 asahi.com/articles/ASV9L…,ポジティブ
2026-09-19 15:03:49,2026-09-19 15:03:42,東京電力,この時期の27卒こそ採用人数の多い大手おすすめにゃ🐈 #27卒 ※（）内は採用人数 ニトリグループ（1135） 三菱電機（850） 富士ソフト（700） 大和ハウス工業（686） 東芝（670） NTTドコモ（597） 積水ハウス（565） 一条工務店（476） 東京エレクトロン（463） 東京電力ホールディングス（447）,ニュートラル
2026-09-19 15:03:49,2026-09-19 01:59:00,東京電力,■核発電所を「廃炉」しながら次を「建て替え」「原発リプレース」ってバカなのか？（hibidokugaku.hatenablog.com/entry/2026/09/…） 【原発のない未来】(tokyo-np.co.jp/n/genpatsu)／《今なお事故収束には遠い東京電力福島第一原発事故は、周辺地域に深刻な影響をもたらし、私たちにも原発に依存し続けていてよいのか…》,ネガティブ
2026-09-19 15:03:49,2026-09-19 00:02:00,東京電力,東電は？ x.com/HscjGkHYWw7508…,ニュートラル
2026-09-19 15:03:49,2026-09-19 03:27:00,東京電力,返信先:@mattariver2せめて東電利用者だけにして🤧,ネガティブ
2026-09-19 15:03:49,2026-09-19 01:39:00,東京電力,東電が来たので競馬中断ぱる@paruparupari1:39,ネガティブ
2026-09-19 15:03:49,2026-09-18 13:17:00,東京電力,国民は東電に逆に請求書を突き付けても良いのでは？ x.com/mattariver2/st…,ニュートラル
2026-09-19 15:03:49,2026-09-19 02:41:00,東京電力,返信先:@kakarichoCMこれがアウトなら東電の経営陣もアウトにならないとオカシイだろ。,ネガティブ
2026-09-19 15:03:49,2026-09-19 02:14:00,東京電力,返信先:@japan_nobunaga東電や政府から情報が出されて居たらもっと被爆の被害者減らせたのにな,ネガティブ
2026-09-19 15:03:49,2026-09-19 03:08:00,東京電力,東電堀でHOBIE体験をしてきました。とても乗りやすくとても快適でした😊 pic.x.com/WEuvXbr2co,ポジティブ
2026-09-19 15:03:49,2026-09-19 05:01:00,東京電力,お前が許そう思おうが世間はどうだっていいことだ そして許されんのは東電じゃ x.com/aizu_sniper_ya…,ネガティブ
2026-09-19 15:03:49,2026-09-19 01:49:00,東京電力,東電早く帰ってくれてありがとう 調教くそだけどダート替わりは狙い目血統ですな pic.x.com/ahoEcD6A3C,ポジティブ
2026-09-19 15:03:49,2026-09-19 04:20:00,東京電力,返信先:@mattariver2東電潰れたら、関東は電気なし わしは、東電から電気を買ってない から、東電無しでも良いよ,ネガティブ
2026-09-19 15:03:49,2026-09-19 03:39:00,東京電力,返信先:@MsMerrygoそう言えば、うち電気ガスは東京ガス契約でしたわｗｗｗ で、たまに東電からガスとセットの営業電話が来ますｗ,ニュートラル
2026-09-19 15:03:49,2026-09-19 04:08:00,東京電力,返信先:@ikomassanそれで言うなら 主電源をシュデンゲンと言った途端にドイツ語🇩🇪になります😂。 ついでに東電➜トウデンも（笑）,ニュートラル
2026-09-19 15:03:49,2026-09-19 01:22:00,東京電力,葛尾村等の原発事故被災自治体は東電の賠償金と、この間の人口減少によるもの、除染作業や復興工事等での事業者の利益による影響。 pic.x.com/075ezSX6jL,ニュートラル
2026-09-19 15:03:49,2026-09-19 01:56:00,東京電力,栃木・矢板市、東電とデータセンター集積へ連携強化 GX追い風に – 日本経済新聞 2026年9月18日 18:52 nikkei.com/article/DGXZQO…,ポジティブ
2026-09-19 15:03:49,2026-09-19 01:30:00,東京電力,返信先:@junkie_two列挙はされませんでしたが、あえて東電の本店だけを除外したのは、言外に「同じ東電でも本店と現場は違う」という意識が表れたのかなと感じました。,ネガティブ
2026-09-19 15:03:49,2026-09-19 03:44:00,東京電力,返信先:@mattariver2そもそも民主党が東電に責任押し付けたのが失敗だったんだと思います。 その結果太陽光発電や中国の台頭を許した。今だって電力会社悪者にしたからAIやるのに電気が足りない。,ネガティブ
2026-09-19 15:03:49,2026-09-19 03:38:00,東京電力,四国電力、事態を甘く見たな。 社長謝罪案件。 どうして、日本の電力会社は こんなに組織が腐っているんだろう。 東電しかり、関電しかり。 中電に至っては、まるごと腐敗。 日頃から高飛車だからな。 #ニュースジグザグ,ネガティブ
2026-09-19 15:03:49,2026-09-19 03:17:00,東京電力,2026.9.17 東電会見 #汚染水 #海洋投棄 #ALPS処理水 #サブドレン #海水分析 #2号機PCV内部調査…｜@uchida_kawasaki posfie.com/@uchida_kawasa… をお気に入りにしました。,ニュートラル
2026-09-19 15:03:49,2026-09-19 04:27:00,東京電力,国民の皆さんは知ってましたか？ #東京電力福島第一原発事故の賠償金が国民負担に‼️ 【原発】なぜ東電が払うべき9.2兆円が国民に? #電気代に賠償金こっそり上乗せ『国民に払わせよう』 japannewsnavi.com/213288-2/,ネガティブ
2026-09-19 15:03:49,2026-09-18 23:49:00,東京電力,小出裕章さんは、私たちにずっと真実を伝え続けている。 山本太郎さんや長谷川ういこさんもそうだった。 福イチ原発事故後、東電は反省も責任も取らずに私たち国民には『再エネ賦課金』をずっと取り続けている。 x.com/koidehiroaki/s…,ネガティブ
2026-09-19 15:03:49,2026-09-19 01:48:00,東京電力,返信先:@fuyugunine私の祖父は、復員して東電マンになったのですが、戦後に電柱を立てて回るとか、派出所勤務で地域の停電対応に当たるとか、２４時間体制だったそうです。小学校しか出ていなかったから万年平社員でしたけど、ものすごい知識を持っていました。,ニュートラル
2026-09-19 15:03:49,2026-09-19 03:51:00,東京電力,人間としてあまりに不条理であり、醜いと言わざるを得ません。 東電の教訓から何一つ学ばず、同じ過ちを繰り返すこの歪んだ体質を決して見過ごしてはならず、私たちはこの組織と人間のあり方に厳しい目を向け続ける必要があります。 #パワハラ #四国電力クズ #東京電力クズ,ネガティブ
2026-09-19 15:03:49,2026-09-18 13:17:00,東京電力,東電の収入って税金なの？？？ 東電の収入は電気代なわけで 電気代から自社にないお金を払うのに上乗せは 「普通の企業の普通の行動」 なのでは？？お金は無から生まれないよ？天から降ってきたお金で賠償金支払うって何兆年かかるの？ x.com/mattariver2/st…,ネガティブ
2026-09-19 15:03:49,2026-09-19 02:49:00,東京電力,ちなみにある元東電社員は第一種電気主任技術者に35歳位の時に試験一発合格と。その後は予算などのお金関係や調整役などの運営という仕事がメインにと、で暇を見て法律や金融経済なども学びと。だから何だと言われそうですが事実と。張ったり掛値なしと。あるものはあるないものはないただそれだけと。,ニュートラル
2026-09-19 15:03:49,2026-09-19 02:00:00,東京電力,返信先:@AIMOTO8989国や東電から最大限に金を引っ張るためにあえてそういった対策をしないのではと思いました。 風評を抑えて自前で復興していくのと、風評を残して中央からの金も入れて復興していくのとでは人口減による税収入の低下などを考えると後者の方が合理的かと。 県民感情としては納得できないとしても。,ネガティブ
2026-09-19 15:03:49,2026-09-19 14:26:17,東京電力,今日の #扇浦 #台風25号 通過しました🌀 今回は停電もなく 快適に過ごすことができました✨ ↓↓↓ 東電さんありがとう〜🩷 これから台風が向かう 伊豆諸島・関東地区に 大きな被害がないことを 祈っています✨🙏✨ #小笠原諸島 #mermaidcafe #キッチンカー pic.x.com/w1AFqB52mX,ポジティブ
2026-09-19 15:03:49,2026-09-19 03:00:00,東京電力,【10日後開催】 #右デモ #脱原発 『9.29右から考える脱原発デモ』 日時：9月29日(火) 18:45集合/19:00出発 集合場所：京橋プラザ区民館横 経路：京橋プラザ→数寄屋橋→東電前→中電支社→関電支社→経産省→新橋SL広場→桜田公園 blog.livedoor.jp/migidemo/archi…,ニュートラル
2026-09-19 15:03:49,2026-09-18 16:15:00,東京電力,東電、関電・東北電と中間貯蔵を共同利用 青森に使用済み燃料搬入 - 日本経済新聞 nikkei.com/article/DGXZQO… ＞むつ市や各電力会社の利害が一致した形だ。 燃料保管による税収入の減少を懸念するむつ市、原発内の貯蔵プールに使用済み核燃料が溜まる電力会社 青森に処理できない“核のごみ”が集積する,ネガティブ
2026-09-19 15:03:49,2026-09-19 02:47:00,東京電力,返信先:@mattariver2元は毎日新聞か… ってか、国入って東電で金額設定安易に出来なくなってるの知らんのか？(原発事故前は金額設定出来たらしいが) これを止めたかったら国営化するしかないぞ？ただ、国営化すると震災での復旧やら停電した時ときの対応とか面倒い手続きと確認確認で時間かかるようになるだろうけど…多分,ネガティブ
2026-09-19 15:03:49,2026-09-19 01:42:00,東京電力,系統用蓄電池の“空押さえ”対策が一段進む。 東電エリアでは10月から、連系承諾後2カ月以内に土地の使用権原を証明できなければ連系予約も取消し。 これからは「系統枠」だけでなく、土地まで実行可能な案件かがより重要になりそうです。 #蓄電所 #電力市場 #空押さえ tepco.co.jp/pg/consignment…,ニュートラル
2026-09-19 15:03:49,2026-09-19 02:00:00,東京電力,返信先:@AIMOTO8989フクシマ特需（福島特需ではない）を手放したくないのでしょう。 #福島第一原発事故 で地震と津波で爆発する原発を設計した東電を始めとする日本の電力会社と自民党政権の責任、と #責任転嫁 に成功した菅直人政権は pic.x.com/5Mhk06OD9D x.com/nomatan373/sta…,ネガティブ
2026-09-19 15:03:49,2026-09-19 01:45:00,東京電力,返信先:@YangYan60107172処理水は東電、国内の第三者機関、IAEAに加え、スイスのシュピーツ研究所、フランスの放射線防護・原子力安全研究所、アメリカのロスアラモス国立研究所、韓国の原子力安全技術院が測定している。第三者機関の測定としては十分過ぎる。 典型的なフェイク好きな情弱チャイナだぞ？ 何処に住んでいるんだ pic.x.com/jP6yw5aH60,ニュートラル
2026-09-19 15:03:49,2026-09-18 16:15:00,東京電力,原発が垂れ流す“核のごみ”のたらい回し 核燃料サイクルの破綻により“核のごみ”と化した使用済み核燃料 関西電力はその県外搬出を福井県に約束しており、東電と日本原電がむつ市に建設した中間貯蔵施設へ捩じ込もうとしている むつ市も税収減の懸念から受け入れに動くなど、“核のごみ”を巡る闇は深い pic.x.com/I1ET0UE7RV x.com/4126min/status…,ネガティブ
2026-09-19 15:03:49,2026-08-23 23:52:00,東京電力,"9月の #電気代 #電気料金 #TEPCO 前年同月比▲4,178円はなかなか良いじゃん pic.x.com/Hcg7vXe5sZ x.com/meg294n/status…",ポジティブ
2026-09-19 15:03:49,2026-09-19 02:01:00,中部電力,あれここでは自粛なし？中部電力 #park810,ニュートラル
2026-09-19 15:03:49,2026-09-19 04:12:00,中部電力,返信先:@tai_taycho122中部電力ミライタワー,ニュートラル
2026-09-19 15:03:49,2026-09-19 03:22:00,中部電力,中部電力 MIRAI TOWER@nagoyatvtower3:22,ニュートラル
2026-09-19 15:03:49,2026-09-19 02:08:00,中部電力,中部電力KAKOタワーarietta⁷⁸⁷@arietta_Gs2:08,ニュートラル
2026-09-19 15:03:49,2026-09-17 08:11:00,中部電力,むむむ。中部電力に続いて関西電力も。 x.com/nikkei/status/…,ニュートラル
2026-09-19 15:03:49,2026-09-19 03:34:00,中部電力,返信先:@red_nagoya久屋大通公園(中部電力みらいタワー近く)に居たので。,ニュートラル
2026-09-19 15:03:49,2026-09-19 01:54:00,中部電力,中部電力ミライタワーとピクトグラム #アジア大会 pic.x.com/6G1LtPJavL,ニュートラル
2026-09-19 15:03:49,2026-09-19 04:19:00,中部電力,中部電力は信念を持っているなら無許可で原発を再稼働してみろ、御前崎の人もそれを望んでいるなら黙って見ていろ,ネガティブ
2026-09-19 15:03:49,2026-09-18 23:23:00,中部電力,中部電力はまだ不祥事あるから、出し尽くすまで待つのが良いと思うのです^_^ x.com/river13051305/…,ポジティブ
2026-09-19 15:03:49,2026-09-19 04:09:00,中部電力,中部電力MIRAIタワー 旧 テレビ塔🗼上空に描かれた ブルーインパルスのハート🤍 pic.x.com/XidSK0RJeb,ニュートラル
2026-09-19 15:03:49,2026-09-18 08:43:00,中部電力,中部電力の 捏造とは何の関係もないことを なんで書くのか。 変な弁護士たちですね、 x.com/k_onomura/stat…,ネガティブ
2026-09-19 15:03:49,2026-09-19 14:40:37,中部電力,返信先:@n_kazuhiro369中部電力の話がニュースになった時に関電もあるのでは？って思ってました。 返還してほしいですね,ネガティブ
2026-09-19 15:03:49,2026-09-19 04:59:00,中部電力,中部電力の50Hz管内と、東北電力の60Hz管内を見に行くためだけに、栄村と斑尾高原に行ったな〜 無理やり日帰りしたけど楽しかった。,ポジティブ
2026-09-19 15:03:49,2026-09-19 04:18:00,中部電力,@日本の事件の発覚 福岡県議問題、四国電力の自死遺書、中部電力原発データ改竄等々、何故日本は内部告発でしか事件の発覚とならないのか。,ネガティブ
2026-09-19 15:03:49,2026-09-19 14:10:37,中部電力,［配信のないシートから］ 第10節 Aシート SC軽井沢クラブAC vs 中部電力 #軽井沢国際2026秋 pic.x.com/xeWsdpzN4X,ニュートラル
2026-09-19 15:03:49,2026-09-19 03:59:00,中部電力,今日はお出掛け！中部電力MIRAIタワーとクラフト餃子フェスで食べた餃子🥟 青空の下で食べた餃子美味しかった😋 pic.x.com/hXiTORv9G9,ポジティブ
2026-09-19 15:03:49,2026-09-19 01:50:00,中部電力,そりゃ不正するわ…「原発再稼働」の闇に飲まれた中部電力社員が“善意の同僚”に送った〈逆ギレメール〉 diamond.jp/articles/-/399…,ネガティブ
2026-09-19 15:03:49,2026-09-19 01:26:00,中部電力,中部電力ミライタワーの北側は雲１つ無い快晴で、ブルーインパルスの演目綺麗に見えた♥️ #アジア大会 #名古屋観光 pic.x.com/vY5GFCqCNn,ポジティブ
2026-09-19 15:03:49,2026-09-19 14:32:37,中部電力,中部電力 MIRAI TOWERでは 大会関係の車の展示も行われていて、愛知県での開催もあってか、トヨタ車でした。 pic.x.com/ejOeC3YmZK,ニュートラル
2026-09-19 15:03:49,2026-09-17 08:11:00,中部電力,中部電力に続いて関西電力も誤算定です。額は少額であり、中部電力と違って今のところプロセス上の問題はなさそうです。 x.com/nikkei/status/…,ニュートラル
2026-09-19 15:03:49,2026-09-19 01:46:00,中部電力,"""原子力規制委員会が「倫理観の喪失！」などと中部電力を厳しく批判！！ データ不正問題を巡り"" l.smartnews.com/m-8ws8A99u/asS…",ネガティブ
2026-09-19 15:03:49,2026-09-19 03:24:00,中部電力,【中部】中部電力 奥美濃発電所1号機(25万kW、純揚水式水力) <新規>計画停止(設備故障)、今日6:33から 6:52現在、復旧予定日：なし 停止原因：調査中,ニュートラル
2026-09-19 15:03:49,2026-09-19 02:25:00,中部電力,浜岡原発の地震想定は「非現実的」 規制委の指摘を受け入れた裏で中部電力が募らせた不満：東京新聞デジタル tokyo-np.co.jp/article/516403,ネガティブ
2026-09-19 15:03:49,2026-09-19 01:38:00,中部電力,中部電力、原発迷走招いた「二重の対話不全」 信頼回復へ出直し – 日本経済新聞 2026年9月19日 2:00 nikkei.com/article/DGXZQO…,ネガティブ
2026-09-19 15:03:49,2026-09-19 01:55:00,中部電力,中部電力系、国内最大級のペロブスカイト発電所 医療向けで利用 – 日本経済新聞 2026年9月18日 17:17 nikkei.com/article/DGXZQO…,ポジティブ
2026-09-19 15:03:49,2026-09-19 05:08:00,中部電力,返信先:@RAINBOW_HIMR名鉄が前に出ると自動的にANAも前に出ますしね…トヨタ、中部電力が前に出たので中日新聞も遠慮した模様。その辺りのバランス感覚は流石の愛知,ニュートラル
2026-09-19 15:03:49,2026-09-19 03:22:00,中部電力,名古屋の空いっぱいに繰り広げられた #ブルーインパルス の展示飛行🛩️大迫力でした！ @hisayaodoripark #oneasiaworld #中部電力ミライタワー,ポジティブ
2026-09-19 15:03:49,2026-09-19 14:56:37,中部電力,#ゴジラ旅 #聖地巡礼 モスゴジ バトラ(幼虫) グランドギドラ破壊した 中部電力MIRAI TOWER 次はお目当てのゴジラストアへ pic.x.com/LQyttywlwo,ネガティブ
2026-09-19 15:03:49,2026-09-19 03:15:00,中部電力,返信先:@VIAQKQBGbhRwwlS初見は難しい💦 あと3回くらい飛んで頂きたいわ😅 テレビ塔と中部電力MIRAI TOWERが同じものだと気づいたのが数日前のワイでした💦,ネガティブ
2026-09-19 15:03:49,2026-09-17 08:11:00,中部電力,中部電力の過大請求があったので、ウチはどうなんだ大丈夫なのか、で調査したら１円以下の端数の扱い間違ってました、とかいうパターンだろうか？ x.com/nikkei/status/…,ネガティブ
2026-09-19 15:03:49,2026-09-19 02:30:00,中部電力,2026.9.19 愛知県名古屋市 アジア大会開幕に伴いブルーインパルスが中部電力ミライタワー上空を飛行 晴れてくれて本当に良かったです☀️ pic.x.com/1BhfMjcHwF,ポジティブ
2026-09-19 15:03:49,2026-09-19 01:34:00,中部電力,返信先:@emausadeさすがたつみ議員✨ 中部電力の再稼動申請取り下げとなった不正データも調査・報告したのはたつみ議員👍優秀すぎる😊 vt.tiktok.com/ZSqnVSCBF/,ポジティブ
2026-09-19 15:03:49,2026-09-19 03:40:00,中部電力,「この地域あっての発電所」中部電力 浜岡地域事務所を浜岡原発敷地外に移転へ 2027年度中に開設 地元議会で表明＝静岡・御前崎市 newsdig.tbs.co.jp/articles/sbs/2…,ニュートラル
2026-09-19 15:03:49,2026-09-19 03:34:00,中部電力,中部電力の地震データ不正問題 「過剰な審査」「技術者の倫理喪失」と対立か、波紋広がる(J-CASTニュース) #Yahooニュース news.yahoo.co.jp/articles/e4c58…,ネガティブ
2026-09-19 15:03:49,2026-09-18 23:23:00,中部電力,金曜日に一番下げたテーマ株は、 ズバリ「円高メリット」株！ 電力やガス、食品、製紙などが売られましたね 保有銘柄では、中部電力、アサヒグループ、王子HD、トーモクなど 電力会社…買い場だったかな？,ニュートラル
2026-09-19 15:03:49,2026-09-19 04:49:00,中部電力,返信先:@moja99758134ボッサーっと生きてる名古屋市民だけどさっき知りましたわ。コイツらは顔見知りだけど中部電力の新しいキャラクターだと思ってた。 pic.x.com/z8O6J24ppY,ニュートラル
2026-09-19 15:03:49,2026-09-19 03:21:00,中部電力,想定外って言えば済むと思っているのか 浜岡原発の地震想定は「非現実的」 規制委の指摘を受け入れた裏で中部電力が募らせた不満：東京新聞デジタル share.google/FeJ4zv3iIswmH7…,ネガティブ
2026-09-19 15:03:49,2026-09-19 02:47:00,中部電力,独自の正当化理論、丸山眞男の無責任の体系の所産かもしれませんね 中部電力、原発データ不正報告書公表 「独自の正当化理論」が背景 - 日本経済新聞 nikkei.com/article/DGXZQO…,ネガティブ
2026-09-19 15:03:49,2026-09-19 03:19:00,中部電力,そりゃ不正するわ…「原発再稼働」の闇に飲まれた中部電力社員が“善意の同僚”に送った〈逆ギレメール〉 | 情報戦の裏側 | ダイヤモンド・オンライン diamond.jp/articles/-/399…,ネガティブ
2026-09-19 15:03:49,2026-09-19 03:04:00,中部電力,🥌スウェーデン🇸🇪も貼ってもらった🥸🤩 #軽井沢国際秋2026 #カーリング #ラジオエレジー #ノギツ 午後はロコにフォルティウスに中部電力 (順不同)🥌👀 pic.x.com/oH5Kke8BOx,ポジティブ
2026-09-19 15:03:49,2026-09-18 23:49:00,中部電力,まだ緊急事態が続いているにもかかわらず、中部電力の一連の報道。中電だけではない、電力会社のモラルって一体どうなっているのか。核を扱っているんですよ、信じ難い。 x.com/koidehiroaki/s…,ネガティブ
2026-09-19 15:03:49,2026-09-19 01:57:00,中部電力,「ただちに運転に支障を及ぼすことはないと判断」で運転停止 矛盾だらけです。 #ブラック関西電力 中部電力と同じ体質です。 #世界一危険な原発 l.smartnews.com/m-8wshPDQQ/qgB…,ネガティブ
2026-09-19 15:03:49,2026-09-19 04:32:00,中部電力,【中部】中部電力 奥美濃発電所1号機(25万kW、純揚水式水力) <更新>計画停止(設備故障)、今日6:33から 13:30現在、復旧予定日：なし➤本日 停止原因：調査中➤ガイドベーンの電磁弁動作不良による故障停止,ネガティブ
2026-09-19 15:03:49,2026-09-19 01:41:00,中部電力,返信先:@river13051305中部電力はもっともっと不祥事があると思うので、出し切ってから、買いたいです。中部電力はまだ不祥事を隠していますよ^_^最後は株主訴訟が来てジ・エンドになったところで、買いたいです,ネガティブ
2026-09-19 15:03:49,2026-09-19 15:03:37,中部電力,旺旺ちゃん親子に光を。名古屋の中部電力ミライタワーを灯して追悼は、あと14日で、約44人からの協力がないと支援が届きません。ひとりでも多くの方に広めてください! readyfor.jp/projects/17572…,ポジティブ
2026-09-19 15:03:49,2026-09-19 03:22:00,中部電力,👨‍💼名古屋アジア競技大会 ✈️ブルーインパルス 〇中部電力 〇愛知県名古屋市 👨‍💼東京 #名古屋アジア競技大会 #中部電力 #アジア競技大会 #ブルーインパルス #愛知県 #名古屋市 x.com/nagoyatvtower/…,ニュートラル
2026-09-19 15:03:49,2026-09-17 10:00:00,中部電力,中部電力は電気代を500万件12億円を過徴収していた。社員は3年前から知っていたのに不正を放置。ガバナンス不全で不正続きの大手電力に原発を運転させるのは何時事故が起きるか分からず大変危険です。 x.com/natsumiccann/s…,ネガティブ
2026-09-19 15:03:49,2026-09-19 04:31:00,中部電力,しかし、中部電力、検察と兵庫県警は一旦解体解雇して全員採用試験からやり直すべきなんだが、肝心の採用する試験官がいない。電力会社は、東京電力、関西電力以外がやればいいかもだけど、検察と警察組織は難しい。裁判所、検察、警察はどうせグルだろうし。,ネガティブ
2026-09-19 15:03:49,2026-09-19 14:58:37,中部電力,“＜中部電力は原発裁判の法廷で無断録音をしていたにもかかわらず、市民との話し合いの場で録音を認めません。そのため、不十分なメモと記憶に基づく要約です。＞” 9/8「浜岡原発の廃止を求める署名」提出 note.com/end_hamaokanp/…,ネガティブ
2026-09-19 15:03:49,2026-09-19 03:54:00,中部電力,トヨタ・JR・中部電力など日本を代表する企業が「次世代のリーダーを育成するため」に数百億出資しで作られたのが全寮制の男子校だったこと、あるいは平成末期になっても県知事肝いりで50億かけて設立したのがやはり全寮制の男子校だったというのは当時の感覚でもおかしかったと思う。,ネガティブ
